report_id,title,indicator_id,data_field_name,indicator_name,measure_name,display_type,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value,message
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,104,104,UHF42,Pelham - Throgs Neck,3.4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,105,105,UHF42,Crotona -Tremont,6.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,106,106,UHF42,High Bridge - Morrisania,6.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,107,107,UHF42,Hunts Point - Mott Haven,6.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,201,201,UHF42,Greenpoint,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,202,202,UHF42,Downtown - Heights - Slope,1.1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,203,203,UHF42,Bedford Stuyvesant - Crown Heights,2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,204,204,UHF42,East New York,6.4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,205,205,UHF42,Sunset Park,0.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,206,206,UHF42,Borough Park,3.1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,207,207,UHF42,East Flatbush - Flatbush,3.1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,208,208,UHF42,Canarsie - Flatlands,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,209,209,UHF42,Bensonhurst - Bay Ridge,2.1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,210,210,UHF42,Coney Island - Sheepshead Bay,3.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,211,211,UHF42,Williamsburg - Bushwick,6.3,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,301,301,UHF42,Washington Heights,5.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,302,302,UHF42,Central Harlem - Morningside Heights,4.1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,303,303,UHF42,East Harlem,8.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,304,304,UHF42,Upper West Side,4.3,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,305,305,UHF42,Upper East Side,2.8,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,306,306,UHF42,Chelsea - Clinton,4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,307,307,UHF42,Gramercy Park - Murray Hill,2.8,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,308,308,UHF42,Greenwich Village - SoHo,4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,309,309,UHF42,Union Square - Lower East Side,3.8,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,310,310,UHF42,Lower Manhattan,3.8,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,401,401,UHF42,Long Island City - Astoria,3.1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,402,402,UHF42,West Queens,2.3,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,403,403,UHF42,Flushing - Clearview,1.9,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,404,404,UHF42,Bayside - Little Neck,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,405,405,UHF42,Ridgewood - Forest Hills,4.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,406,406,UHF42,Fresh Meadows,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,407,407,UHF42,Southwest Queens,4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,408,408,UHF42,Jamaica,3.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,409,409,UHF42,Southeast Queens,0.8,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,410,410,UHF42,Rockaways,7.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,501,501,UHF42,Port Richmond,3.3,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,502,502,UHF42,Stapleton - St. George,3.3,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,503,503,UHF42,Willowbrook,6.2,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2014-01-01,2014-12-31,year,2014,504,504,UHF42,South Beach - Tottenville,6.2,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,101,101,UHF42,Kingsbridge - Riverdale,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,102,102,UHF42,Northeast Bronx,8,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,103,103,UHF42,Fordham - Bronx Pk,7.9,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,104,104,UHF42,Pelham - Throgs Neck,6.1,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,105,105,UHF42,Crotona -Tremont,9.9,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,106,106,UHF42,High Bridge - Morrisania,9.9,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,107,107,UHF42,Hunts Point - Mott Haven,9.9,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,201,201,UHF42,Greenpoint,5.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,202,202,UHF42,Downtown - Heights - Slope,3.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,203,203,UHF42,Bedford Stuyvesant - Crown Heights,8.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,204,204,UHF42,East New York,9.2,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,205,205,UHF42,Sunset Park,3.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,206,206,UHF42,Borough Park,2.8,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,207,207,UHF42,East Flatbush - Flatbush,5,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,208,208,UHF42,Canarsie - Flatlands,5.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,209,209,UHF42,Bensonhurst - Bay Ridge,2.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,210,210,UHF42,Coney Island - Sheepshead Bay,6.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,211,211,UHF42,Williamsburg - Bushwick,6,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,301,301,UHF42,Washington Heights,8.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,302,302,UHF42,Central Harlem - Morningside Heights,6.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,303,303,UHF42,East Harlem,7.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,304,304,UHF42,Upper West Side,4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,305,305,UHF42,Upper East Side,5.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,306,306,UHF42,Chelsea - Clinton,6.4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,307,307,UHF42,Gramercy Park - Murray Hill,5.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,308,308,UHF42,Greenwich Village - SoHo,6.4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,309,309,UHF42,Union Square - Lower East Side,6.1,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,310,310,UHF42,Lower Manhattan,6.1,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,401,401,UHF42,Long Island City - Astoria,7.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,402,402,UHF42,West Queens,4.4,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,403,403,UHF42,Flushing - Clearview,5,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,404,404,UHF42,Bayside - Little Neck,7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,405,405,UHF42,Ridgewood - Forest Hills,5.9,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,406,406,UHF42,Fresh Meadows,7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,407,407,UHF42,Southwest Queens,6.8,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,408,408,UHF42,Jamaica,5.1,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,409,409,UHF42,Southeast Queens,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,410,410,UHF42,Rockaways,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,501,501,UHF42,Port Richmond,6.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,502,502,UHF42,Stapleton - St. George,6.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,503,503,UHF42,Willowbrook,4.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2015-01-01,2015-12-31,year,2015,504,504,UHF42,South Beach - Tottenville,4.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,101,101,UHF42,Kingsbridge - Riverdale,7.9,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,102,102,UHF42,Northeast Bronx,5,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,103,103,UHF42,Fordham - Bronx Pk,1.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,104,104,UHF42,Pelham - Throgs Neck,6.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,105,105,UHF42,Crotona -Tremont,8.4,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,106,106,UHF42,High Bridge - Morrisania,8.4,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,107,107,UHF42,Hunts Point - Mott Haven,8.4,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,201,201,UHF42,Greenpoint,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,202,202,UHF42,Downtown - Heights - Slope,2.5,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,203,203,UHF42,Bedford Stuyvesant - Crown Heights,5.7,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,204,204,UHF42,East New York,5.1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,205,205,UHF42,Sunset Park,1.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,206,206,UHF42,Borough Park,2.4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,207,207,UHF42,East Flatbush - Flatbush,1.4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,208,208,UHF42,Canarsie - Flatlands,9.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,209,209,UHF42,Bensonhurst - Bay Ridge,4.4,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,210,210,UHF42,Coney Island - Sheepshead Bay,3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,211,211,UHF42,Williamsburg - Bushwick,5.3,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,301,301,UHF42,Washington Heights,4.5,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,302,302,UHF42,Central Harlem - Morningside Heights,7.1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,303,303,UHF42,East Harlem,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,304,304,UHF42,Upper West Side,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,305,305,UHF42,Upper East Side,6.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,306,306,UHF42,Chelsea - Clinton,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,307,307,UHF42,Gramercy Park - Murray Hill,6.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,308,308,UHF42,Greenwich Village - SoHo,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,309,309,UHF42,Union Square - Lower East Side,1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,310,310,UHF42,Lower Manhattan,1,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,401,401,UHF42,Long Island City - Astoria,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,402,402,UHF42,West Queens,4.7,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,403,403,UHF42,Flushing - Clearview,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,404,404,UHF42,Bayside - Little Neck,6.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,405,405,UHF42,Ridgewood - Forest Hills,4.9,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,406,406,UHF42,Fresh Meadows,6.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,407,407,UHF42,Southwest Queens,2.8,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,408,408,UHF42,Jamaica,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,409,409,UHF42,Southeast Queens,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,410,410,UHF42,Rockaways,9.9,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,501,501,UHF42,Port Richmond,6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,502,502,UHF42,Stapleton - St. George,6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,503,503,UHF42,Willowbrook,6.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2016-01-01,2016-12-31,year,2016,504,504,UHF42,South Beach - Tottenville,6.2,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,101,101,UHF42,Kingsbridge - Riverdale,NA,Estimate is suppressed due to insufficient data.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,5.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,103,103,UHF42,Fordham - Bronx Pk,8.1,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,104,104,UHF42,Pelham - Throgs Neck,7.2,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,105,105,UHF42,Crotona -Tremont,7,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,106,106,UHF42,High Bridge - Morrisania,7,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,107,107,UHF42,Hunts Point - Mott Haven,7,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,201,201,UHF42,Greenpoint,1.7,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,202,202,UHF42,Downtown - Heights - Slope,4.3,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,203,203,UHF42,Bedford Stuyvesant - Crown Heights,7.5,
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,204,204,UHF42,East New York,3.6,Estimate is based on small numbers so should be interpreted with caution.
78,Asthma and the Environment,31,Adul31,Adults with asthma (past 12 months),Age-adjusted percent,,2017-01-01,2017-12-31,year,2017,205,205,UHF42,Sunset Park,2.9,Estimate is based on small numbers so should be interpreted with caution.
