report_id,title,MeasureID,IndicatorID,indicator_data_name,indicator_name,measurement_type,units,year_id,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value_geo_entity,unmodified_data_value_geo_entity,nbr_data_note,summary_bar_svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,279,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,501,501,UHF42,Port Richmond,15.7,15.7,,Nitr375-501.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,283,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,501,501,UHF42,Port Richmond,14.2,14.2,,Nitr375-501.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,295,2021-01-01,2021-12-31,Annual Average,Annual Average 2021,501,501,UHF42,Port Richmond,15.7,15.7,,Nitr375-501.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,198,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,502,502,UHF42,Stapleton - St. George,18.4,18.4,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,199,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,502,502,UHF42,Stapleton - St. George,17.4,17.4,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,200,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,502,502,UHF42,Stapleton - St. George,18.3,18.3,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,201,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,502,502,UHF42,Stapleton - St. George,16.0,16,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,202,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,502,502,UHF42,Stapleton - St. George,15.4,15.4,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,219,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,502,502,UHF42,Stapleton - St. George,15.5,15.5,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,232,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,502,502,UHF42,Stapleton - St. George,15.3,15.3,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,241,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,502,502,UHF42,Stapleton - St. George,14.9,14.9,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,252,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,502,502,UHF42,Stapleton - St. George,14.6,14.6,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,259,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,502,502,UHF42,Stapleton - St. George,14.3,14.3,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,279,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,502,502,UHF42,Stapleton - St. George,13.3,13.3,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,283,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,502,502,UHF42,Stapleton - St. George,12.6,12.6,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,295,2021-01-01,2021-12-31,Annual Average,Annual Average 2021,502,502,UHF42,Stapleton - St. George,14.3,14.3,,Nitr375-502.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,198,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,503,503,UHF42,Willowbrook,17.5,17.5,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,199,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,503,503,UHF42,Willowbrook,16.0,16,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,200,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,503,503,UHF42,Willowbrook,17.2,17.2,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,201,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,503,503,UHF42,Willowbrook,15.3,15.3,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,202,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,503,503,UHF42,Willowbrook,14.7,14.7,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,219,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,503,503,UHF42,Willowbrook,14.6,14.6,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,232,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,503,503,UHF42,Willowbrook,14.2,14.2,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,241,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,503,503,UHF42,Willowbrook,14.1,14.1,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,252,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,503,503,UHF42,Willowbrook,13.9,13.9,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,259,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,503,503,UHF42,Willowbrook,13.6,13.6,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,279,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,503,503,UHF42,Willowbrook,12.2,12.2,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,283,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,503,503,UHF42,Willowbrook,11.8,11.8,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,295,2021-01-01,2021-12-31,Annual Average,Annual Average 2021,503,503,UHF42,Willowbrook,13.3,13.3,,Nitr375-503.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,198,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,504,504,UHF42,South Beach - Tottenville,14.7,14.7,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,199,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,504,504,UHF42,South Beach - Tottenville,13.1,13.1,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,200,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,504,504,UHF42,South Beach - Tottenville,13.5,13.5,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,201,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,504,504,UHF42,South Beach - Tottenville,12.5,12.5,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,202,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,504,504,UHF42,South Beach - Tottenville,11.5,11.5,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,219,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,504,504,UHF42,South Beach - Tottenville,12.6,12.6,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,232,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,504,504,UHF42,South Beach - Tottenville,11.9,11.9,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,241,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,504,504,UHF42,South Beach - Tottenville,11.5,11.5,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,252,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,504,504,UHF42,South Beach - Tottenville,11.7,11.7,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,259,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,504,504,UHF42,South Beach - Tottenville,11.1,11.1,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,279,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,504,504,UHF42,South Beach - Tottenville,10.2,10.2,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,283,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,504,504,UHF42,South Beach - Tottenville,10.6,10.6,,Nitr375-504.svg
77,Outdoor Air and Health,375,2025,Nitr375,Nitrogen dioxide (NO2),Mean,ppb,295,2021-01-01,2021-12-31,Annual Average,Annual Average 2021,504,504,UHF42,South Beach - Tottenville,11.3,11.3,,Nitr375-504.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,188,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,101,101,UHF42,Kingsbridge - Riverdale,23.7,23.7,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,189,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,101,101,UHF42,Kingsbridge - Riverdale,31.9,31.9,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,190,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,101,101,UHF42,Kingsbridge - Riverdale,31.2,31.2,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,191,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,101,101,UHF42,Kingsbridge - Riverdale,33.7,33.7,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,192,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,101,101,UHF42,Kingsbridge - Riverdale,30.4,30.4,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,217,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,101,101,UHF42,Kingsbridge - Riverdale,30.4,30.4,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,233,2015-06-01,2015-09-01,Summer Seasonal,Summer 2015,101,101,UHF42,Kingsbridge - Riverdale,28.7,28.7,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,240,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,101,101,UHF42,Kingsbridge - Riverdale,32.5,32.5,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,251,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,101,101,UHF42,Kingsbridge - Riverdale,27.5,27.5,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,260,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,101,101,UHF42,Kingsbridge - Riverdale,29.8,29.8,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,280,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,101,101,UHF42,Kingsbridge - Riverdale,28.4,28.4,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,285,2020-06-01,2020-09-01,Summer Seasonal,Summer 2020,101,101,UHF42,Kingsbridge - Riverdale,28.5,28.5,,Ozon386-101.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,188,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,102,102,UHF42,Northeast Bronx,26.8,26.8,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,189,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,102,102,UHF42,Northeast Bronx,34.0,34,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,190,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,102,102,UHF42,Northeast Bronx,33.4,33.4,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,191,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,102,102,UHF42,Northeast Bronx,35.1,35.1,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,192,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,102,102,UHF42,Northeast Bronx,31.7,31.7,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,217,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,102,102,UHF42,Northeast Bronx,31.5,31.5,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,233,2015-06-01,2015-09-01,Summer Seasonal,Summer 2015,102,102,UHF42,Northeast Bronx,29.9,29.9,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,240,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,102,102,UHF42,Northeast Bronx,33.2,33.2,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,251,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,102,102,UHF42,Northeast Bronx,29.0,29,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,260,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,102,102,UHF42,Northeast Bronx,31.2,31.2,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,280,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,102,102,UHF42,Northeast Bronx,30.3,30.3,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,285,2020-06-01,2020-09-01,Summer Seasonal,Summer 2020,102,102,UHF42,Northeast Bronx,30.9,30.9,,Ozon386-102.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,188,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,103,103,UHF42,Fordham - Bronx Pk,24.5,24.5,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,189,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,103,103,UHF42,Fordham - Bronx Pk,32.5,32.5,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,190,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,103,103,UHF42,Fordham - Bronx Pk,32.1,32.1,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,191,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,103,103,UHF42,Fordham - Bronx Pk,34.1,34.1,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,192,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,103,103,UHF42,Fordham - Bronx Pk,30.8,30.8,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,217,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,103,103,UHF42,Fordham - Bronx Pk,30.7,30.7,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,233,2015-06-01,2015-09-01,Summer Seasonal,Summer 2015,103,103,UHF42,Fordham - Bronx Pk,29.5,29.5,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,240,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,103,103,UHF42,Fordham - Bronx Pk,32.8,32.8,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,251,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,103,103,UHF42,Fordham - Bronx Pk,28.3,28.3,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,260,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,103,103,UHF42,Fordham - Bronx Pk,30.6,30.6,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,280,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,103,103,UHF42,Fordham - Bronx Pk,29.6,29.6,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,285,2020-06-01,2020-09-01,Summer Seasonal,Summer 2020,103,103,UHF42,Fordham - Bronx Pk,30.2,30.2,,Ozon386-103.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,188,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,104,104,UHF42,Pelham - Throgs Neck,26.7,26.7,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,189,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,104,104,UHF42,Pelham - Throgs Neck,34.3,34.3,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,190,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,104,104,UHF42,Pelham - Throgs Neck,34.2,34.2,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,191,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,104,104,UHF42,Pelham - Throgs Neck,35.4,35.4,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,192,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,104,104,UHF42,Pelham - Throgs Neck,32.1,32.1,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,217,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,104,104,UHF42,Pelham - Throgs Neck,31.9,31.9,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,233,2015-06-01,2015-09-01,Summer Seasonal,Summer 2015,104,104,UHF42,Pelham - Throgs Neck,31.4,31.4,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,240,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,104,104,UHF42,Pelham - Throgs Neck,33.6,33.6,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,251,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,104,104,UHF42,Pelham - Throgs Neck,29.8,29.8,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,260,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,104,104,UHF42,Pelham - Throgs Neck,31.5,31.5,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,280,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,104,104,UHF42,Pelham - Throgs Neck,30.9,30.9,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,285,2020-06-01,2020-09-01,Summer Seasonal,Summer 2020,104,104,UHF42,Pelham - Throgs Neck,32.0,32,,Ozon386-104.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,188,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,105,105,UHF42,Crotona -Tremont,23.1,23.1,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,189,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,105,105,UHF42,Crotona -Tremont,31.6,31.6,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,190,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,105,105,UHF42,Crotona -Tremont,31.5,31.5,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,191,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,105,105,UHF42,Crotona -Tremont,33.4,33.4,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,192,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,105,105,UHF42,Crotona -Tremont,30.1,30.1,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,217,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,105,105,UHF42,Crotona -Tremont,30.1,30.1,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,233,2015-06-01,2015-09-01,Summer Seasonal,Summer 2015,105,105,UHF42,Crotona -Tremont,29.6,29.6,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,240,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,105,105,UHF42,Crotona -Tremont,32.3,32.3,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,251,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,105,105,UHF42,Crotona -Tremont,27.8,27.8,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,260,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,105,105,UHF42,Crotona -Tremont,30.0,30,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,280,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,105,105,UHF42,Crotona -Tremont,29.1,29.1,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,285,2020-06-01,2020-09-01,Summer Seasonal,Summer 2020,105,105,UHF42,Crotona -Tremont,30.1,30.1,,Ozon386-105.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,188,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,106,106,UHF42,High Bridge - Morrisania,22.6,22.6,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,189,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,106,106,UHF42,High Bridge - Morrisania,31.3,31.3,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,190,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,106,106,UHF42,High Bridge - Morrisania,31.1,31.1,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,191,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,106,106,UHF42,High Bridge - Morrisania,33.2,33.2,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,192,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,106,106,UHF42,High Bridge - Morrisania,29.9,29.9,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,217,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,106,106,UHF42,High Bridge - Morrisania,29.9,29.9,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,233,2015-06-01,2015-09-01,Summer Seasonal,Summer 2015,106,106,UHF42,High Bridge - Morrisania,29.9,29.9,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,240,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,106,106,UHF42,High Bridge - Morrisania,32.3,32.3,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,251,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,106,106,UHF42,High Bridge - Morrisania,27.7,27.7,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,260,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,106,106,UHF42,High Bridge - Morrisania,29.7,29.7,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,280,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,106,106,UHF42,High Bridge - Morrisania,28.6,28.6,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,285,2020-06-01,2020-09-01,Summer Seasonal,Summer 2020,106,106,UHF42,High Bridge - Morrisania,30.1,30.1,,Ozon386-106.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,188,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,107,107,UHF42,Hunts Point - Mott Haven,25.2,25.2,,Ozon386-107.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,189,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,107,107,UHF42,Hunts Point - Mott Haven,33.3,33.3,,Ozon386-107.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,190,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,107,107,UHF42,Hunts Point - Mott Haven,33.4,33.4,,Ozon386-107.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,191,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,107,107,UHF42,Hunts Point - Mott Haven,35.0,35,,Ozon386-107.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,192,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,107,107,UHF42,Hunts Point - Mott Haven,31.6,31.6,,Ozon386-107.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,217,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,107,107,UHF42,Hunts Point - Mott Haven,31.4,31.4,,Ozon386-107.svg
77,Outdoor Air and Health,386,2027,Ozon386,Ozone (O3),Mean,ppb,233,2015-06-01,2015-09-01,Summer Seasonal,Summer 2015,107,107,UHF42,Hunts Point - Mott Haven,31.7,31.7,,Ozon386-107.svg
